ID, FrameNb, Timestamp, PositionX, PositionY, VelocityX, VelocityY, ChecksumOK, TimeoutOK, FrameDrop
15,331,8275,1,1,15,332,8300,1,1,78,163,8313,0,0,-6.512000,-21.122000,1,1,150
15,333,8325,1,1,15,334,8350,1,1,78,164,8364,0,0,1.936000,-16.514000,1,1,151
15,335,8375,1,1,15,336,8400,1,1,78,165,8415,0,0,4.752000,-15.234000,1,0,152
15,337,8425,1,0,15,338,8450,1,0,78,166,8466,0,0,18.063999,-12.674000,1,1,153
15,339,8475,1,1,15,340,8500,1,1,78,167,8517,0,0,21.648001,-9.346000,1,1,154
15,341,8525,1,1,15,342,8550,1,1,78,168,8568,0,0,19.344000,-15.490000,1,1,155
15,343,8575,1,1,15,344,8600,1,1,78,169,8619,0,0,20.879999,-18.818001,1,0,156
15,345,8625,1,0,15,346,8650,1,0,78,170,8670,0,0,24.976000,-18.306000,1,1,157
15,347,8675,1,1,15,348,8700,1,1,78,171,8721,0,0,-25.711000,-18.818001,1,1,158
15,349,8725,1,1,15,350,8750,1,1,78,172,8772,0,0,-24.174999,-12.930000,1,1,159
15,351,8775,1,1,15,352,8800,1,1,78,173,8823,0,0,-16.750999,-8.066000,1,0,160
15,354,8850,1,0,78,174,8874,0,0,-12.143000,-10.626000,1,1,161
15,355,8875,1,1,15,356,8900,1,1,78,175,8925,0,0,-17.263000,-14.722000,1,1,162
15,357,8925,1,1,15,358,8950,1,1,15,359,8975,1,1,78,176,8976,0,0,-11.119000,-8.834000,1,1,163
15,360,9000,1,1,15,361,9025,1,1,78,177,9027,0,0,-2.415000,-13.442000,1,0,164
15,362,9050,1,0,15,363,9075,1,0,78,178,9078,0,0,6.545000,-12.930000,1,1,165
15,364,9100,1,1,15,365,9125,1,1,78,179,9129,0,0,11.921000,-14.722000,1,1,166
15,366,9150,1,1,15,367,9175,1,1,78,180,9180,0,0,14.481000,-3.714000,1,1,167
15,368,9200,1,1,15,369,9225,1,1,78,181,9231,0,0,14.225000,-13.186000,1,0,168
15,370,9250,1,0,15,371,9275,1,0,78,182,9282,0,0,19.089001,-12.674000,1,1,169
15,372,9300,1,1,15,373,9325,1,1,78,183,9333,0,0,25.745001,-12.418000,1,1,170
15,374,9350,1,1,15,375,9375,1,1,78,184,9384,0,0,29.584999,-7.298000,1,1,171
15,376,9400,1,1,15,377,9425,1,1,78,185,9435,0,0,-31.854000,-6.274000,1,0,172
15,378,9450,1,0,15,379,9475,1,0,78,186,9486,0,0,-23.406000,-3.714000,1,1,173
15,380,9500,1,1,15,381,9525,1,1,78,187,9537,0,0,-17.006001,-10.370000,1,1,174
15,382,9550,1,1,15,383,9575,1,1,78,188,9588,0,0,-15.214000,-2.946000,1,1,175
15,384,9600,1,1,15,385,9625,1,1,78,189,9639,0,0,-5.486000,-8.834000,1,0,176
15,386,9650,1,0,15,387,9675,1,0,78,190,9690,0,0,-13.166000,-2.690000,1,1,177
15,388,9700,1,1,15,389,9725,1,1,78,191,9741,0,0,-7.022000,1.918000,1,1,178
15,390,9750,1,1,15,391,9775,1,1,78,192,9792,0,0,6.290000,-2.178000,1,1,179
15,392,9800,1,1,15,393,9825,1,1,78,193,9843,0,0,1.426000,-2.690000,1,0,180
15,394,9850,1,0,15,395,9875,1,0,78,194,9894,0,0,7.570000,-7.810000,1,1,181
15,396,9900,1,1,15,397,9925,1,1,78,195,9945,0,0,17.298000,2.430000,1,1,182
15,398,9950,1,1,15,399,9975,1,1,78,196,9996,0,0,21.650000,5.246000,1,1,183
15,400,10000,1,1,15,401,10025,1,1,78,197,10047,0,0,28.818001,-2.434000,1,0,184
15,402,10050,1,0,15,403,10075,1,0,78,198,10098,0,0,31.634001,-3.970000,1,1,185
15,404,10100,1,1,15,405,10125,1,1,78,199,10149,0,0,32.146000,-3.202000,1,1,186
15,406,10150,1,1,15,407,10175,1,1,15,408,10200,1,1,78,200,10200,0,0,-25.965000,0.382000,1,1,187
15,409,10225,1,1,15,410,10250,1,1,78,201,10251,0,0,-20.333000,-1.666000,1,0,188
15,411,10275,1,0,15,412,10300,1,0,78,202,10302,0,0,-11.629000,-3.714000,1,1,189
15,413,10325,1,1,15,414,10350,1,1,78,203,10353,0,0,-15.469000,-1.154000,1,1,190
15,415,10375,1,1,15,416,10400,1,1,78,204,10404,0,0,-5.229000,2.174000,1,1,191
